"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	Count
	"Arizona"	"04"	"2012"	"2012"	"Brain and Other Nervous System"	"31010-31040"	471
	"Arizona"	"04"	"2012"	"2012"	"Breast"	"26000"	4296
	"Arizona"	"04"	"2012"	"2012"	"Cervix Uteri"	"27010"	231
	"Arizona"	"04"	"2012"	"2012"	"Colon and Rectum"	"21041-21052"	2597
	"Arizona"	"04"	"2012"	"2012"	"Corpus Uteri"	"27020"	843
	"Arizona"	"04"	"2012"	"2012"	"Esophagus"	"21010"	318
	"Arizona"	"04"	"2012"	"2012"	"Gallbladder"	"21080"	72
	"Arizona"	"04"	"2012"	"2012"	"Kidney and Renal Pelvis"	"29020"	1170
	"Arizona"	"04"	"2012"	"2012"	"Larynx"	"22020"	163
	"Arizona"	"04"	"2012"	"2012"	"Leukemias"	"35011-35043"	917
	"Arizona"	"04"	"2012"	"2012"	"Liver"	"21071"	584
	"Arizona"	"04"	"2012"	"2012"	"Lung and Bronchus"	"22030"	3840
	"Arizona"	"04"	"2012"	"2012"	"Melanoma of the Skin"	"25010"	1388
	"Arizona"	"04"	"2012"	"2012"	"Myeloma"	"34000"	408
	"Arizona"	"04"	"2012"	"2012"	"Non-Hodgkin Lymphoma"	"33041-33042"	1125
	"Arizona"	"04"	"2012"	"2012"	"Oral Cavity and Pharynx"	"20010-20100"	645
	"Arizona"	"04"	"2012"	"2012"	"Ovary"	"27040"	455
	"Arizona"	"04"	"2012"	"2012"	"Pancreas"	"21100"	967
	"Arizona"	"04"	"2012"	"2012"	"Prostate"	"28010"	2788
	"Arizona"	"04"	"2012"	"2012"	"Stomach"	"21020"	399
	"Arizona"	"04"	"2012"	"2012"	"Thyroid"	"32010"	1088
	"Arizona"	"04"	"2012"	"2012"	"Urinary Bladder, invasive and in situ"	"29010"	1447
	"Arizona"	"04"	"2013"	"2013"	"Brain and Other Nervous System"	"31010-31040"	455
	"Arizona"	"04"	"2013"	"2013"	"Breast"	"26000"	4637
	"Arizona"	"04"	"2013"	"2013"	"Cervix Uteri"	"27010"	221
	"Arizona"	"04"	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	2533
	"Arizona"	"04"	"2013"	"2013"	"Corpus Uteri"	"27020"	824
	"Arizona"	"04"	"2013"	"2013"	"Esophagus"	"21010"	359
	"Arizona"	"04"	"2013"	"2013"	"Gallbladder"	"21080"	66
	"Arizona"	"04"	"2013"	"2013"	"Kidney and Renal Pelvis"	"29020"	1196
	"Arizona"	"04"	"2013"	"2013"	"Larynx"	"22020"	191
	"Arizona"	"04"	"2013"	"2013"	"Leukemias"	"35011-35043"	869
	"Arizona"	"04"	"2013"	"2013"	"Liver"	"21071"	586
	"Arizona"	"04"	"2013"	"2013"	"Lung and Bronchus"	"22030"	3992
	"Arizona"	"04"	"2013"	"2013"	"Melanoma of the Skin"	"25010"	1495
	"Arizona"	"04"	"2013"	"2013"	"Myeloma"	"34000"	394
	"Arizona"	"04"	"2013"	"2013"	"Non-Hodgkin Lymphoma"	"33041-33042"	1220
	"Arizona"	"04"	"2013"	"2013"	"Oral Cavity and Pharynx"	"20010-20100"	753
	"Arizona"	"04"	"2013"	"2013"	"Ovary"	"27040"	398
	"Arizona"	"04"	"2013"	"2013"	"Pancreas"	"21100"	872
	"Arizona"	"04"	"2013"	"2013"	"Prostate"	"28010"	2903
	"Arizona"	"04"	"2013"	"2013"	"Stomach"	"21020"	412
	"Arizona"	"04"	"2013"	"2013"	"Thyroid"	"32010"	1035
	"Arizona"	"04"	"2013"	"2013"	"Urinary Bladder, invasive and in situ"	"29010"	1466
	"Arizona"	"04"	"2014"	"2014"	"Brain and Other Nervous System"	"31010-31040"	476
	"Arizona"	"04"	"2014"	"2014"	"Breast"	"26000"	4782
	"Arizona"	"04"	"2014"	"2014"	"Cervix Uteri"	"27010"	197
	"Arizona"	"04"	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	2696
	"Arizona"	"04"	"2014"	"2014"	"Corpus Uteri"	"27020"	871
	"Arizona"	"04"	"2014"	"2014"	"Esophagus"	"21010"	371
	"Arizona"	"04"	"2014"	"2014"	"Gallbladder"	"21080"	85
	"Arizona"	"04"	"2014"	"2014"	"Kidney and Renal Pelvis"	"29020"	1188
	"Arizona"	"04"	"2014"	"2014"	"Larynx"	"22020"	180
	"Arizona"	"04"	"2014"	"2014"	"Leukemias"	"35011-35043"	820
	"Arizona"	"04"	"2014"	"2014"	"Liver"	"21071"	614
	"Arizona"	"04"	"2014"	"2014"	"Lung and Bronchus"	"22030"	3927
	"Arizona"	"04"	"2014"	"2014"	"Melanoma of the Skin"	"25010"	1705
	"Arizona"	"04"	"2014"	"2014"	"Myeloma"	"34000"	418
	"Arizona"	"04"	"2014"	"2014"	"Non-Hodgkin Lymphoma"	"33041-33042"	1226
	"Arizona"	"04"	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	793
	"Arizona"	"04"	"2014"	"2014"	"Ovary"	"27040"	482
	"Arizona"	"04"	"2014"	"2014"	"Pancreas"	"21100"	970
	"Arizona"	"04"	"2014"	"2014"	"Prostate"	"28010"	3297
	"Arizona"	"04"	"2014"	"2014"	"Stomach"	"21020"	416
	"Arizona"	"04"	"2014"	"2014"	"Thyroid"	"32010"	1012
	"Arizona"	"04"	"2014"	"2014"	"Urinary Bladder, invasive and in situ"	"29010"	1547
	"Arizona"	"04"	"2015"	"2015"	"Brain and Other Nervous System"	"31010-31040"	445
	"Arizona"	"04"	"2015"	"2015"	"Breast"	"26000"	4721
	"Arizona"	"04"	"2015"	"2015"	"Cervix Uteri"	"27010"	249
	"Arizona"	"04"	"2015"	"2015"	"Colon and Rectum"	"21041-21052"	2651
	"Arizona"	"04"	"2015"	"2015"	"Corpus Uteri"	"27020"	970
	"Arizona"	"04"	"2015"	"2015"	"Esophagus"	"21010"	344
	"Arizona"	"04"	"2015"	"2015"	"Gallbladder"	"21080"	75
	"Arizona"	"04"	"2015"	"2015"	"Kidney and Renal Pelvis"	"29020"	1275
	"Arizona"	"04"	"2015"	"2015"	"Larynx"	"22020"	171
	"Arizona"	"04"	"2015"	"2015"	"Leukemias"	"35011-35043"	928
	"Arizona"	"04"	"2015"	"2015"	"Liver"	"21071"	626
	"Arizona"	"04"	"2015"	"2015"	"Lung and Bronchus"	"22030"	4044
	"Arizona"	"04"	"2015"	"2015"	"Melanoma of the Skin"	"25010"	1898
	"Arizona"	"04"	"2015"	"2015"	"Myeloma"	"34000"	437
	"Arizona"	"04"	"2015"	"2015"	"Non-Hodgkin Lymphoma"	"33041-33042"	1232
	"Arizona"	"04"	"2015"	"2015"	"Oral Cavity and Pharynx"	"20010-20100"	789
	"Arizona"	"04"	"2015"	"2015"	"Ovary"	"27040"	424
	"Arizona"	"04"	"2015"	"2015"	"Pancreas"	"21100"	956
	"Arizona"	"04"	"2015"	"2015"	"Prostate"	"28010"	3379
	"Arizona"	"04"	"2015"	"2015"	"Stomach"	"21020"	424
	"Arizona"	"04"	"2015"	"2015"	"Thyroid"	"32010"	975
	"Arizona"	"04"	"2015"	"2015"	"Urinary Bladder, invasive and in situ"	"29010"	1594
	"Arizona"	"04"	"2016"	"2016"	"Brain and Other Nervous System"	"31010-31040"	464
	"Arizona"	"04"	"2016"	"2016"	"Breast"	"26000"	4971
	"Arizona"	"04"	"2016"	"2016"	"Cervix Uteri"	"27010"	227
	"Arizona"	"04"	"2016"	"2016"	"Colon and Rectum"	"21041-21052"	2599
	"Arizona"	"04"	"2016"	"2016"	"Corpus Uteri"	"27020"	978
	"Arizona"	"04"	"2016"	"2016"	"Esophagus"	"21010"	376
	"Arizona"	"04"	"2016"	"2016"	"Gallbladder"	"21080"	79
	"Arizona"	"04"	"2016"	"2016"	"Kidney and Renal Pelvis"	"29020"	1347
	"Arizona"	"04"	"2016"	"2016"	"Larynx"	"22020"	172
	"Arizona"	"04"	"2016"	"2016"	"Leukemias"	"35011-35043"	838
	"Arizona"	"04"	"2016"	"2016"	"Liver"	"21071"	620
	"Arizona"	"04"	"2016"	"2016"	"Lung and Bronchus"	"22030"	3932
	"Arizona"	"04"	"2016"	"2016"	"Melanoma of the Skin"	"25010"	2191
	"Arizona"	"04"	"2016"	"2016"	"Myeloma"	"34000"	448
	"Arizona"	"04"	"2016"	"2016"	"Non-Hodgkin Lymphoma"	"33041-33042"	1309
	"Arizona"	"04"	"2016"	"2016"	"Oral Cavity and Pharynx"	"20010-20100"	735
	"Arizona"	"04"	"2016"	"2016"	"Ovary"	"27040"	442
	"Arizona"	"04"	"2016"	"2016"	"Pancreas"	"21100"	1046
	"Arizona"	"04"	"2016"	"2016"	"Prostate"	"28010"	3197
	"Arizona"	"04"	"2016"	"2016"	"Stomach"	"21020"	479
	"Arizona"	"04"	"2016"	"2016"	"Thyroid"	"32010"	959
	"Arizona"	"04"	"2016"	"2016"	"Urinary Bladder, invasive and in situ"	"29010"	1626
	"Arkansas"	"05"	"2010"	"2010"	"Brain and Other Nervous System"	"31010-31040"	213
	"Arkansas"	"05"	"2010"	"2010"	"Breast"	"26000"	1969
	"Arkansas"	"05"	"2010"	"2010"	"Cervix Uteri"	"27010"	162
	"Arkansas"	"05"	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	1442
	"Arkansas"	"05"	"2010"	"2010"	"Corpus Uteri"	"27020"	370
	"Arkansas"	"05"	"2010"	"2010"	"Esophagus"	"21010"	138
	"Arkansas"	"05"	"2010"	"2010"	"Gallbladder"	"21080"	42
	"Arkansas"	"05"	"2010"	"2010"	"Kidney and Renal Pelvis"	"29020"	553
	"Arkansas"	"05"	"2010"	"2010"	"Larynx"	"22020"	152
	"Arkansas"	"05"	"2010"	"2010"	"Leukemias"	"35011-35043"	386
	"Arkansas"	"05"	"2010"	"2010"	"Liver"	"21071"	205
	"Arkansas"	"05"	"2010"	"2010"	"Lung and Bronchus"	"22030"	2630
	"Arkansas"	"05"	"2010"	"2010"	"Melanoma of the Skin"	"25010"	495
	"Arkansas"	"05"	"2010"	"2010"	"Myeloma"	"34000"	193
	"Arkansas"	"05"	"2010"	"2010"	"Non-Hodgkin Lymphoma"	"33041-33042"	574
	"Arkansas"	"05"	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	428
	"Arkansas"	"05"	"2010"	"2010"	"Ovary"	"27040"	178
	"Arkansas"	"05"	"2010"	"2010"	"Pancreas"	"21100"	389
	"Arkansas"	"05"	"2010"	"2010"	"Prostate"	"28010"	2295
	"Arkansas"	"05"	"2010"	"2010"	"Stomach"	"21020"	192
	"Arkansas"	"05"	"2010"	"2010"	"Thyroid"	"32010"	299
	"Arkansas"	"05"	"2010"	"2010"	"Urinary Bladder, invasive and in situ"	"29010"	728
	"Arkansas"	"05"	"2011"	"2011"	"Brain and Other Nervous System"	"31010-31040"	206
	"Arkansas"	"05"	"2011"	"2011"	"Breast"	"26000"	1939
	"Arkansas"	"05"	"2011"	"2011"	"Cervix Uteri"	"27010"	124
	"Arkansas"	"05"	"2011"	"2011"	"Colon and Rectum"	"21041-21052"	1434
	"Arkansas"	"05"	"2011"	"2011"	"Corpus Uteri"	"27020"	373
	"Arkansas"	"05"	"2011"	"2011"	"Esophagus"	"21010"	170
	"Arkansas"	"05"	"2011"	"2011"	"Gallbladder"	"21080"	19
	"Arkansas"	"05"	"2011"	"2011"	"Kidney and Renal Pelvis"	"29020"	564
	"Arkansas"	"05"	"2011"	"2011"	"Larynx"	"22020"	130
	"Arkansas"	"05"	"2011"	"2011"	"Leukemias"	"35011-35043"	351
	"Arkansas"	"05"	"2011"	"2011"	"Liver"	"21071"	195
	"Arkansas"	"05"	"2011"	"2011"	"Lung and Bronchus"	"22030"	2694
	"Arkansas"	"05"	"2011"	"2011"	"Melanoma of the Skin"	"25010"	597
	"Arkansas"	"05"	"2011"	"2011"	"Myeloma"	"34000"	232
	"Arkansas"	"05"	"2011"	"2011"	"Non-Hodgkin Lymphoma"	"33041-33042"	540
	"Arkansas"	"05"	"2011"	"2011"	"Oral Cavity and Pharynx"	"20010-20100"	438
	"Arkansas"	"05"	"2011"	"2011"	"Ovary"	"27040"	177
	"Arkansas"	"05"	"2011"	"2011"	"Pancreas"	"21100"	386
	"Arkansas"	"05"	"2011"	"2011"	"Prostate"	"28010"	2285
	"Arkansas"	"05"	"2011"	"2011"	"Stomach"	"21020"	198
	"Arkansas"	"05"	"2011"	"2011"	"Thyroid"	"32010"	312
	"Arkansas"	"05"	"2011"	"2011"	"Urinary Bladder, invasive and in situ"	"29010"	677
	"Arkansas"	"05"	"2012"	"2012"	"Brain and Other Nervous System"	"31010-31040"	223
	"Arkansas"	"05"	"2012"	"2012"	"Breast"	"26000"	2016
	"Arkansas"	"05"	"2012"	"2012"	"Cervix Uteri"	"27010"	140
	"Arkansas"	"05"	"2012"	"2012"	"Colon and Rectum"	"21041-21052"	1456
	"Arkansas"	"05"	"2012"	"2012"	"Corpus Uteri"	"27020"	387
	"Arkansas"	"05"	"2012"	"2012"	"Esophagus"	"21010"	142
	"Arkansas"	"05"	"2012"	"2012"	"Gallbladder"	"21080"	29
	"Arkansas"	"05"	"2012"	"2012"	"Kidney and Renal Pelvis"	"29020"	600
	"Arkansas"	"05"	"2012"	"2012"	"Larynx"	"22020"	159
	"Arkansas"	"05"	"2012"	"2012"	"Leukemias"	"35011-35043"	431
	"Arkansas"	"05"	"2012"	"2012"	"Liver"	"21071"	237
	"Arkansas"	"05"	"2012"	"2012"	"Lung and Bronchus"	"22030"	2727
	"Arkansas"	"05"	"2012"	"2012"	"Melanoma of the Skin"	"25010"	679
	"Arkansas"	"05"	"2012"	"2012"	"Myeloma"	"34000"	255
	"Arkansas"	"05"	"2012"	"2012"	"Non-Hodgkin Lymphoma"	"33041-33042"	627
	"Arkansas"	"05"	"2012"	"2012"	"Oral Cavity and Pharynx"	"20010-20100"	430
	"Arkansas"	"05"	"2012"	"2012"	"Ovary"	"27040"	203
	"Arkansas"	"05"	"2012"	"2012"	"Pancreas"	"21100"	417
	"Arkansas"	"05"	"2012"	"2012"	"Prostate"	"28010"	1978
	"Arkansas"	"05"	"2012"	"2012"	"Stomach"	"21020"	203
	"Arkansas"	"05"	"2012"	"2012"	"Thyroid"	"32010"	315
	"Arkansas"	"05"	"2012"	"2012"	"Urinary Bladder, invasive and in situ"	"29010"	671
	"Arkansas"	"05"	"2013"	"2013"	"Brain and Other Nervous System"	"31010-31040"	235
	"Arkansas"	"05"	"2013"	"2013"	"Breast"	"26000"	2220
	"Arkansas"	"05"	"2013"	"2013"	"Cervix Uteri"	"27010"	167
	"Arkansas"	"05"	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	1538
	"Arkansas"	"05"	"2013"	"2013"	"Corpus Uteri"	"27020"	394
	"Arkansas"	"05"	"2013"	"2013"	"Esophagus"	"21010"	167
	"Arkansas"	"05"	"2013"	"2013"	"Gallbladder"	"21080"	29
	"Arkansas"	"05"	"2013"	"2013"	"Kidney and Renal Pelvis"	"29020"	625
	"Arkansas"	"05"	"2013"	"2013"	"Larynx"	"22020"	167
	"Arkansas"	"05"	"2013"	"2013"	"Leukemias"	"35011-35043"	476
	"Arkansas"	"05"	"2013"	"2013"	"Liver"	"21071"	228
	"Arkansas"	"05"	"2013"	"2013"	"Lung and Bronchus"	"22030"	2895
	"Arkansas"	"05"	"2013"	"2013"	"Melanoma of the Skin"	"25010"	675
	"Arkansas"	"05"	"2013"	"2013"	"Myeloma"	"34000"	230
	"Arkansas"	"05"	"2013"	"2013"	"Non-Hodgkin Lymphoma"	"33041-33042"	647
	"Arkansas"	"05"	"2013"	"2013"	"Oral Cavity and Pharynx"	"20010-20100"	458
	"Arkansas"	"05"	"2013"	"2013"	"Ovary"	"27040"	215
	"Arkansas"	"05"	"2013"	"2013"	"Pancreas"	"21100"	468
	"Arkansas"	"05"	"2013"	"2013"	"Prostate"	"28010"	1788
	"Arkansas"	"05"	"2013"	"2013"	"Stomach"	"21020"	215
	"Arkansas"	"05"	"2013"	"2013"	"Thyroid"	"32010"	291
	"Arkansas"	"05"	"2013"	"2013"	"Urinary Bladder, invasive and in situ"	"29010"	705
	"Arkansas"	"05"	"2014"	"2014"	"Brain and Other Nervous System"	"31010-31040"	256
	"Arkansas"	"05"	"2014"	"2014"	"Breast"	"26000"	2161
	"Arkansas"	"05"	"2014"	"2014"	"Cervix Uteri"	"27010"	138
	"Arkansas"	"05"	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	1588
	"Arkansas"	"05"	"2014"	"2014"	"Corpus Uteri"	"27020"	418
	"Arkansas"	"05"	"2014"	"2014"	"Esophagus"	"21010"	171
	"Arkansas"	"05"	"2014"	"2014"	"Gallbladder"	"21080"	31
	"Arkansas"	"05"	"2014"	"2014"	"Kidney and Renal Pelvis"	"29020"	701
	"Arkansas"	"05"	"2014"	"2014"	"Larynx"	"22020"	161
	"Arkansas"	"05"	"2014"	"2014"	"Leukemias"	"35011-35043"	499
	"Arkansas"	"05"	"2014"	"2014"	"Liver"	"21071"	240
	"Arkansas"	"05"	"2014"	"2014"	"Lung and Bronchus"	"22030"	2906
	"Arkansas"	"05"	"2014"	"2014"	"Melanoma of the Skin"	"25010"	706
	"Arkansas"	"05"	"2014"	"2014"	"Myeloma"	"34000"	249
	"Arkansas"	"05"	"2014"	"2014"	"Non-Hodgkin Lymphoma"	"33041-33042"	598
	"Arkansas"	"05"	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	502
	"Arkansas"	"05"	"2014"	"2014"	"Ovary"	"27040"	189
	"Arkansas"	"05"	"2014"	"2014"	"Pancreas"	"21100"	425
	"Arkansas"	"05"	"2014"	"2014"	"Prostate"	"28010"	1912
	"Arkansas"	"05"	"2014"	"2014"	"Stomach"	"21020"	208
	"Arkansas"	"05"	"2014"	"2014"	"Thyroid"	"32010"	398
	"Arkansas"	"05"	"2014"	"2014"	"Urinary Bladder, invasive and in situ"	"29010"	695
	"Arkansas"	"05"	"2015"	"2015"	"Brain and Other Nervous System"	"31010-31040"	215
	"Arkansas"	"05"	"2015"	"2015"	"Breast"	"26000"	2216
	"Arkansas"	"05"	"2015"	"2015"	"Cervix Uteri"	"27010"	165
	"Arkansas"	"05"	"2015"	"2015"	"Colon and Rectum"	"21041-21052"	1607
	"Arkansas"	"05"	"2015"	"2015"	"Corpus Uteri"	"27020"	441
	"Arkansas"	"05"	"2015"	"2015"	"Esophagus"	"21010"	161
	"Arkansas"	"05"	"2015"	"2015"	"Gallbladder"	"21080"	38
	"Arkansas"	"05"	"2015"	"2015"	"Kidney and Renal Pelvis"	"29020"	703
	"Arkansas"	"05"	"2015"	"2015"	"Larynx"	"22020"	123
	"Arkansas"	"05"	"2015"	"2015"	"Leukemias"	"35011-35043"	518
	"Arkansas"	"05"	"2015"	"2015"	"Liver"	"21071"	240
	"Arkansas"	"05"	"2015"	"2015"	"Lung and Bronchus"	"22030"	2939
	"Arkansas"	"05"	"2015"	"2015"	"Melanoma of the Skin"	"25010"	781
	"Arkansas"	"05"	"2015"	"2015"	"Myeloma"	"34000"	262
	"Arkansas"	"05"	"2015"	"2015"	"Non-Hodgkin Lymphoma"	"33041-33042"	628
	"Arkansas"	"05"	"2015"	"2015"	"Oral Cavity and Pharynx"	"20010-20100"	530
	"Arkansas"	"05"	"2015"	"2015"	"Ovary"	"27040"	221
	"Arkansas"	"05"	"2015"	"2015"	"Pancreas"	"21100"	444
	"Arkansas"	"05"	"2015"	"2015"	"Prostate"	"28010"	2104
	"Arkansas"	"05"	"2015"	"2015"	"Stomach"	"21020"	245
	"Arkansas"	"05"	"2015"	"2015"	"Thyroid"	"32010"	432
	"Arkansas"	"05"	"2015"	"2015"	"Urinary Bladder, invasive and in situ"	"29010"	676
	"Arkansas"	"05"	"2016"	"2016"	"Brain and Other Nervous System"	"31010-31040"	223
	"Arkansas"	"05"	"2016"	"2016"	"Breast"	"26000"	2274
	"Arkansas"	"05"	"2016"	"2016"	"Cervix Uteri"	"27010"	135
	"Arkansas"	"05"	"2016"	"2016"	"Colon and Rectum"	"21041-21052"	1524
	"Arkansas"	"05"	"2016"	"2016"	"Corpus Uteri"	"27020"	472
	"Arkansas"	"05"	"2016"	"2016"	"Esophagus"	"21010"	153
	"Arkansas"	"05"	"2016"	"2016"	"Gallbladder"	"21080"	42
	"Arkansas"	"05"	"2016"	"2016"	"Kidney and Renal Pelvis"	"29020"	759
	"Arkansas"	"05"	"2016"	"2016"	"Larynx"	"22020"	150
	"Arkansas"	"05"	"2016"	"2016"	"Leukemias"	"35011-35043"	517
	"Arkansas"	"05"	"2016"	"2016"	"Liver"	"21071"	302
	"Arkansas"	"05"	"2016"	"2016"	"Lung and Bronchus"	"22030"	2917
	"Arkansas"	"05"	"2016"	"2016"	"Melanoma of the Skin"	"25010"	766
	"Arkansas"	"05"	"2016"	"2016"	"Myeloma"	"34000"	236
	"Arkansas"	"05"	"2016"	"2016"	"Non-Hodgkin Lymphoma"	"33041-33042"	667
	"Arkansas"	"05"	"2016"	"2016"	"Oral Cavity and Pharynx"	"20010-20100"	493
	"Arkansas"	"05"	"2016"	"2016"	"Ovary"	"27040"	185
	"Arkansas"	"05"	"2016"	"2016"	"Pancreas"	"21100"	476
	"Arkansas"	"05"	"2016"	"2016"	"Prostate"	"28010"	2050
	"Arkansas"	"05"	"2016"	"2016"	"Stomach"	"21020"	250
	"Arkansas"	"05"	"2016"	"2016"	"Thyroid"	"32010"	384
	"Arkansas"	"05"	"2016"	"2016"	"Urinary Bladder, invasive and in situ"	"29010"	765
	"California"	"06"	"2010"	"2010"	"Brain and Other Nervous System"	"31010-31040"	2316
	"California"	"06"	"2010"	"2010"	"Breast"	"26000"	23975
	"California"	"06"	"2010"	"2010"	"Cervix Uteri"	"27010"	1452
	"California"	"06"	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	14721
	"California"	"06"	"2010"	"2010"	"Corpus Uteri"	"27020"	4769
	"California"	"06"	"2010"	"2010"	"Esophagus"	"21010"	1418
	"California"	"06"	"2010"	"2010"	"Gallbladder"	"21080"	401
	"California"	"06"	"2010"	"2010"	"Kidney and Renal Pelvis"	"29020"	5314
	"California"	"06"	"2010"	"2010"	"Larynx"	"22020"	898
	"California"	"06"	"2010"	"2010"	"Leukemias"	"35011-35043"	4982
	"California"	"06"	"2010"	"2010"	"Liver"	"21071"	3373
	"California"	"06"	"2010"	"2010"	"Lung and Bronchus"	"22030"	17332
	"California"	"06"	"2010"	"2010"	"Melanoma of the Skin"	"25010"	7739
	"California"	"06"	"2010"	"2010"	"Myeloma"	"34000"	2273
	"California"	"06"	"2010"	"2010"	"Non-Hodgkin Lymphoma"	"33041-33042"	7085
	"California"	"06"	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	3955
	"California"	"06"	"2010"	"2010"	"Ovary"	"27040"	2409
	"California"	"06"	"2010"	"2010"	"Pancreas"	"21100"	4350
	"California"	"06"	"2010"	"2010"	"Prostate"	"28010"	22781
	"California"	"06"	"2010"	"2010"	"Stomach"	"21020"	2866
	"California"	"06"	"2010"	"2010"	"Thyroid"	"32010"	4576
	"California"	"06"	"2010"	"2010"	"Urinary Bladder, invasive and in situ"	"29010"	6748
	"California"	"06"	"2011"	"2011"	"Brain and Other Nervous System"	"31010-31040"	2266
	"California"	"06"	"2011"	"2011"	"Breast"	"26000"	25090
	"California"	"06"	"2011"	"2011"	"Cervix Uteri"	"27010"	1404
	"California"	"06"	"2011"	"2011"	"Colon and Rectum"	"21041-21052"	14421
	"California"	"06"	"2011"	"2011"	"Corpus Uteri"	"27020"	4914
	"California"	"06"	"2011"	"2011"	"Esophagus"	"21010"	1470
	"California"	"06"	"2011"	"2011"	"Gallbladder"	"21080"	459
	"California"	"06"	"2011"	"2011"	"Kidney and Renal Pelvis"	"29020"	5433
	"California"	"06"	"2011"	"2011"	"Larynx"	"22020"	868
	"California"	"06"	"2011"	"2011"	"Leukemias"	"35011-35043"	4843
	"California"	"06"	"2011"	"2011"	"Liver"	"21071"	3476
	"California"	"06"	"2011"	"2011"	"Lung and Bronchus"	"22030"	16730
	"California"	"06"	"2011"	"2011"	"Melanoma of the Skin"	"25010"	7866
	"California"	"06"	"2011"	"2011"	"Myeloma"	"34000"	2311
	"California"	"06"	"2011"	"2011"	"Non-Hodgkin Lymphoma"	"33041-33042"	7027
	"California"	"06"	"2011"	"2011"	"Oral Cavity and Pharynx"	"20010-20100"	4016
	"California"	"06"	"2011"	"2011"	"Ovary"	"27040"	2369
	"California"	"06"	"2011"	"2011"	"Pancreas"	"21100"	4327
	"California"	"06"	"2011"	"2011"	"Prostate"	"28010"	22813
	"California"	"06"	"2011"	"2011"	"Stomach"	"21020"	2840
	"California"	"06"	"2011"	"2011"	"Thyroid"	"32010"	4689
	"California"	"06"	"2011"	"2011"	"Urinary Bladder, invasive and in situ"	"29010"	6727
	"California"	"06"	"2012"	"2012"	"Brain and Other Nervous System"	"31010-31040"	2321
	"California"	"06"	"2012"	"2012"	"Breast"	"26000"	25524
	"California"	"06"	"2012"	"2012"	"Cervix Uteri"	"27010"	1500
	"California"	"06"	"2012"	"2012"	"Colon and Rectum"	"21041-21052"	14279
	"California"	"06"	"2012"	"2012"	"Corpus Uteri"	"27020"	5245
	"California"	"06"	"2012"	"2012"	"Esophagus"	"21010"	1454
	"California"	"06"	"2012"	"2012"	"Gallbladder"	"21080"	438
	"California"	"06"	"2012"	"2012"	"Kidney and Renal Pelvis"	"29020"	5546
	"California"	"06"	"2012"	"2012"	"Larynx"	"22020"	871
	"California"	"06"	"2012"	"2012"	"Leukemias"	"35011-35043"	5025
	"California"	"06"	"2012"	"2012"	"Liver"	"21071"	3547
	"California"	"06"	"2012"	"2012"	"Lung and Bronchus"	"22030"	16945
	"California"	"06"	"2012"	"2012"	"Melanoma of the Skin"	"25010"	8287
	"California"	"06"	"2012"	"2012"	"Myeloma"	"34000"	2417
	"California"	"06"	"2012"	"2012"	"Non-Hodgkin Lymphoma"	"33041-33042"	7164
	"California"	"06"	"2012"	"2012"	"Oral Cavity and Pharynx"	"20010-20100"	4141
	"California"	"06"	"2012"	"2012"	"Ovary"	"27040"	2541
	"California"	"06"	"2012"	"2012"	"Pancreas"	"21100"	4484
	"California"	"06"	"2012"	"2012"	"Prostate"	"28010"	19853
	"California"	"06"	"2012"	"2012"	"Stomach"	"21020"	3067
	"California"	"06"	"2012"	"2012"	"Thyroid"	"32010"	4978
	"California"	"06"	"2012"	"2012"	"Urinary Bladder, invasive and in situ"	"29010"	6834
	"California"	"06"	"2013"	"2013"	"Brain and Other Nervous System"	"31010-31040"	2433
	"California"	"06"	"2013"	"2013"	"Breast"	"26000"	26020
	"California"	"06"	"2013"	"2013"	"Cervix Uteri"	"27010"	1418
	"California"	"06"	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	14192
	"California"	"06"	"2013"	"2013"	"Corpus Uteri"	"27020"	5152
	"California"	"06"	"2013"	"2013"	"Esophagus"	"21010"	1388
	"California"	"06"	"2013"	"2013"	"Gallbladder"	"21080"	469
	"California"	"06"	"2013"	"2013"	"Kidney and Renal Pelvis"	"29020"	5780
	"California"	"06"	"2013"	"2013"	"Larynx"	"22020"	847
	"California"	"06"	"2013"	"2013"	"Leukemias"	"35011-35043"	5145
	"California"	"06"	"2013"	"2013"	"Liver"	"21071"	3761
	"California"	"06"	"2013"	"2013"	"Lung and Bronchus"	"22030"	16881
	"California"	"06"	"2013"	"2013"	"Melanoma of the Skin"	"25010"	8802
	"California"	"06"	"2013"	"2013"	"Myeloma"	"34000"	2241
	"California"	"06"	"2013"	"2013"	"Non-Hodgkin Lymphoma"	"33041-33042"	7283
